Date,Open,High,Low,Close,Volume
2009-04-01 00:00:00-04:00,918.5999755859375,932.5,865.0,890.7000122070312,17300
2009-05-01 00:00:00-04:00,884.0,980.4000244140625,881.5,978.7999877929688,234559
2009-06-01 00:00:00-04:00,978.7999877929688,990.2999877929688,917.2999877929688,927.0999755859375,12773
2009-07-01 00:00:00-04:00,929.2999877929688,958.0999755859375,905.5999755859375,953.7000122070312,177420
2009-08-01 00:00:00-04:00,952.5999755859375,971.0999755859375,931.5,951.7000122070312,7492
2009-09-01 00:00:00-04:00,954.2000122070312,1019.7999877929688,948.7000122070312,1008.0,15642
2009-10-01 00:00:00-04:00,1007.4000244140625,1070.199951171875,986.7999877929688,1039.699951171875,3699
2009-12-01 00:00:00-05:00,1181.0,1226.4000244140625,1075.0,1095.199951171875,24177
2010-01-01 00:00:00-05:00,1117.699951171875,1161.199951171875,1073.199951171875,1083.0,320664
2010-02-01 00:00:00-05:00,1081.0,1127.4000244140625,1045.199951171875,1118.300048828125,18209
2010-03-01 00:00:00-05:00,1119.300048828125,1145.0,1085.5,1113.300048828125,222583
2010-04-01 00:00:00-04:00,1125.0999755859375,1181.300048828125,1111.300048828125,1180.0999755859375,10917
2010-05-01 00:00:00-04:00,1178.5999755859375,1246.5,1159.199951171875,1212.199951171875,361661
2010-06-01 00:00:00-04:00,1224.800048828125,1264.800048828125,1196.9000244140625,1245.5,16703
2010-07-01 00:00:00-04:00,1206.300048828125,1242.4000244140625,1158.0,1181.699951171875,267525
2010-09-01 00:00:00-04:00,1246.300048828125,1315.199951171875,1240.0,1307.800048828125,33200
2010-10-01 00:00:00-04:00,1309.0,1383.9000244140625,1309.0,1357.0999755859375,3190
2010-11-01 00:00:00-04:00,1360.300048828125,1423.199951171875,1327.5,1385.0,245327
2010-12-01 00:00:00-05:00,1386.800048828125,1431.0999755859375,1362.5,1421.0999755859375,16511
2011-01-01 00:00:00-05:00,1415.5999755859375,1423.9000244140625,1307.699951171875,1333.800048828125,299379
2011-02-01 00:00:00-05:00,1333.0999755859375,1415.699951171875,1324.9000244140625,1409.300048828125,14468
2011-03-01 00:00:00-05:00,1415.300048828125,1446.9000244140625,1385.5,1438.9000244140625,194338
2011-04-01 00:00:00-04:00,1433.4000244140625,1568.699951171875,1413.0,1556.0,15801
2011-06-01 00:00:00-04:00,1535.699951171875,1558.5,1490.699951171875,1502.300048828125,15027
2011-07-01 00:00:00-04:00,1502.199951171875,1634.9000244140625,1480.0,1628.300048828125,309932
2011-08-01 00:00:00-04:00,1623.0,1909.300048828125,1607.0,1828.5,25647
2011-09-01 00:00:00-04:00,1825.800048828125,1911.5999755859375,1562.4000244140625,1620.4000244140625,31848
2011-10-01 00:00:00-04:00,1627.800048828125,1752.0,1596.5999755859375,1724.199951171875,2715
2011-11-01 00:00:00-04:00,1706.699951171875,1798.4000244140625,1674.4000244140625,1745.5,257009
2011-12-01 00:00:00-05:00,1747.0,1762.9000244140625,1525.0,1565.800048828125,11311
2012-02-01 00:00:00-05:00,1738.199951171875,1790.4000244140625,1669.0,1709.9000244140625,9587
2012-03-01 00:00:00-05:00,1698.5999755859375,1724.5999755859375,1633.800048828125,1669.300048828125,254540
2012-05-01 00:00:00-04:00,1665.0,1670.5,1528.5,1562.5999755859375,345507
2012-06-01 00:00:00-04:00,1560.0,1639.699951171875,1545.5,1603.5,11162
2012-08-01 00:00:00-04:00,1613.4000244140625,1690.0,1583.0999755859375,1684.5999755859375,11783
2012-09-01 00:00:00-04:00,1689.0999755859375,1785.300048828125,1687.699951171875,1771.0999755859375,25557
2012-10-01 00:00:00-04:00,1766.0,1794.800048828125,1698.5999755859375,1717.5,2741
2012-11-01 00:00:00-04:00,1722.300048828125,1751.300048828125,1674.0999755859375,1710.9000244140625,345777
2012-12-01 00:00:00-05:00,1714.9000244140625,1722.300048828125,1635.800048828125,1674.800048828125,7061
2013-01-01 00:00:00-05:00,1672.800048828125,1694.699951171875,1625.699951171875,1660.5999755859375,197723
2013-02-01 00:00:00-05:00,1663.9000244140625,1683.4000244140625,1555.199951171875,1577.699951171875,11784
2013-03-01 00:00:00-05:00,1579.5999755859375,1613.800048828125,1561.800048828125,1594.800048828125,223847
2013-04-01 00:00:00-04:00,1596.800048828125,1602.5999755859375,1323.0,1472.199951171875,14648
2013-05-01 00:00:00-04:00,1475.800048828125,1487.0999755859375,1342.9000244140625,1392.5999755859375,222108
2013-06-01 00:00:00-04:00,1389.0999755859375,1422.699951171875,1183.199951171875,1223.800048828125,12739
2013-07-01 00:00:00-04:00,1234.699951171875,1343.5,1208.9000244140625,1312.4000244140625,186170
2013-08-01 00:00:00-04:00,1323.0,1428.0,1274.0,1396.0999755859375,10507
2013-10-01 00:00:00-04:00,1328.0,1359.699951171875,1254.0999755859375,1323.5999755859375,2723
2013-11-01 00:00:00-04:00,1325.699951171875,1325.699951171875,1229.0,1250.5999755859375,270667
2014-01-01 00:00:00-05:00,1204.300048828125,1269.4000244140625,1204.300048828125,1240.0999755859375,189701
2014-02-01 00:00:00-05:00,1242.4000244140625,1343.9000244140625,1241.199951171875,1321.4000244140625,11943
2014-03-01 00:00:00-05:00,1335.9000244140625,1391.4000244140625,1282.4000244140625,1283.4000244140625,255794
2014-04-01 00:00:00-04:00,1285.0999755859375,1330.0,1272.4000244140625,1295.5999755859375,8265
2014-05-01 00:00:00-04:00,1288.699951171875,1314.199951171875,1241.800048828125,1245.5999755859375,211143
2014-07-01 00:00:00-04:00,1326.699951171875,1343.699951171875,1280.5999755859375,1281.300048828125,224607
2014-08-01 00:00:00-04:00,1284.0999755859375,1321.4000244140625,1272.0,1285.800048828125,9633
2014-09-01 00:00:00-04:00,1284.5,1286.4000244140625,1204.0,1210.5,27705
2014-10-01 00:00:00-04:00,1207.699951171875,1251.0,1161.4000244140625,1171.0999755859375,4510
2014-11-01 00:00:00-04:00,1166.4000244140625,1202.4000244140625,1133.0,1175.199951171875,299410
2014-12-01 00:00:00-05:00,1160.0,1238.0,1141.699951171875,1183.9000244140625,11140
2015-01-01 00:00:00-05:00,1184.0,1303.5,1169.5,1278.5,258615
2015-04-01 00:00:00-04:00,1182.9000244140625,1224.199951171875,1174.5999755859375,1182.4000244140625,7838
2015-05-01 00:00:00-04:00,1178.0999755859375,1228.0999755859375,1170.0,1189.4000244140625,258123
2015-06-01 00:00:00-04:00,1190.5999755859375,1204.0,1164.0,1171.5,6252
2015-07-01 00:00:00-04:00,1173.0999755859375,1173.0999755859375,1078.5999755859375,1094.9000244140625,216892
2015-08-01 00:00:00-04:00,1095.5,1169.0,1080.5,1131.5999755859375,13251
2015-09-01 00:00:00-04:00,1133.5,1155.9000244140625,1098.199951171875,1115.5,9119
2015-10-01 00:00:00-04:00,1115.199951171875,1189.0,1105.800048828125,1141.5,4321
2015-12-01 00:00:00-05:00,1064.5999755859375,1098.800048828125,1046.199951171875,1060.300048828125,10149
2016-01-01 00:00:00-05:00,1063.4000244140625,1125.699951171875,1063.199951171875,1116.4000244140625,229558
2016-02-01 00:00:00-05:00,1116.699951171875,1260.800048828125,1115.300048828125,1233.9000244140625,13930
2016-03-01 00:00:00-05:00,1240.5,1280.699951171875,1210.0,1234.199951171875,244751
2016-04-01 00:00:00-04:00,1232.300048828125,1295.5,1209.199951171875,1289.199951171875,9954
2016-06-01 00:00:00-04:00,1215.699951171875,1355.5999755859375,1205.4000244140625,1318.4000244140625,13380
2016-07-01 00:00:00-04:00,1324.5,1374.9000244140625,1312.800048828125,1349.0,281653
2016-08-01 00:00:00-04:00,1348.800048828125,1366.0,1306.300048828125,1306.9000244140625,11854
2016-09-01 00:00:00-04:00,1305.300048828125,1350.5,1301.5,1313.300048828125,18630
2016-10-01 00:00:00-04:00,1313.5,1316.800048828125,1248.9000244140625,1271.5,5775
2016-11-01 00:00:00-04:00,1279.300048828125,1318.5999755859375,1167.9000244140625,1170.800048828125,242622
2016-12-01 00:00:00-05:00,1172.699951171875,1186.699951171875,1123.9000244140625,1150.0,9972
2017-02-01 00:00:00-05:00,1211.9000244140625,1263.0999755859375,1197.9000244140625,1252.5999755859375,11087
2017-03-01 00:00:00-05:00,1247.800048828125,1257.699951171875,1196.199951171875,1247.300048828125,251026
2017-04-01 00:00:00-04:00,1247.5,1294.800048828125,1243.0,1266.0999755859375,9065
2017-05-01 00:00:00-04:00,1268.699951171875,1273.199951171875,1214.0,1272.0,404733
2017-06-01 00:00:00-04:00,1268.0,1295.199951171875,1238.0999755859375,1240.699951171875,8948
2017-07-01 00:00:00-04:00,1236.0,1270.800048828125,1208.5999755859375,1266.5999755859375,292633
2017-08-01 00:00:00-04:00,1268.4000244140625,1323.800048828125,1251.4000244140625,1316.199951171875,10098
2017-09-01 00:00:00-04:00,1320.199951171875,1355.800048828125,1277.0,1281.5,26808
2017-11-01 00:00:00-04:00,1272.199951171875,1296.199951171875,1265.300048828125,1273.199951171875,326214
2017-12-01 00:00:00-05:00,1274.0999755859375,1306.300048828125,1236.5,1306.300048828125,7596
2018-01-01 00:00:00-05:00,1302.300048828125,1362.4000244140625,1302.300048828125,1339.0,338322
2018-02-01 00:00:00-05:00,1343.800048828125,1361.4000244140625,1307.0,1315.5,10243
2018-03-01 00:00:00-05:00,1310.4000244140625,1354.4000244140625,1301.800048828125,1322.800048828125,356297
2018-05-01 00:00:00-04:00,1313.199951171875,1320.800048828125,1285.199951171875,1300.0999755859375,441893
2018-06-01 00:00:00-04:00,1298.5999755859375,1307.699951171875,1244.800048828125,1251.300048828125,5166
2018-08-01 00:00:00-04:00,1222.9000244140625,1223.699951171875,1161.4000244140625,1200.300048828125,5996
2018-09-01 00:00:00-04:00,1193.800048828125,1206.199951171875,1180.0,1191.5,23406
2018-10-01 00:00:00-04:00,1191.5999755859375,1238.5999755859375,1183.699951171875,1212.300048828125,4126
2018-11-01 00:00:00-04:00,1215.4000244140625,1236.0,1196.300048828125,1220.199951171875,304805
2018-12-01 00:00:00-05:00,1222.5,1281.300048828125,1221.300048828125,1278.300048828125,4402
2019-01-01 00:00:00-05:00,1286.0,1325.4000244140625,1275.300048828125,1319.699951171875,270998
2019-02-01 00:00:00-05:00,1320.300048828125,1344.0,1301.5999755859375,1312.800048828125,7989
2019-03-01 00:00:00-05:00,1312.199951171875,1322.9000244140625,1281.0,1293.0,295700
2019-04-01 00:00:00-04:00,1291.800048828125,1309.0999755859375,1266.0,1282.800048828125,6961
2019-05-01 00:00:00-04:00,1278.699951171875,1306.4000244140625,1266.5999755859375,1305.800048828125,248448
2019-06-01 00:00:00-04:00,1307.0,1433.300048828125,1307.0,1409.699951171875,6517
2019-07-01 00:00:00-04:00,1386.5999755859375,1444.199951171875,1382.800048828125,1426.0999755859375,302051
2019-08-01 00:00:00-04:00,1411.300048828125,1549.300048828125,1400.9000244140625,1519.0999755859375,17142
2019-10-01 00:00:00-04:00,1468.699951171875,1518.199951171875,1458.300048828125,1511.4000244140625,5233
2019-11-01 00:00:00-04:00,1511.0,1511.5999755859375,1447.0999755859375,1465.5999755859375,443701
2020-01-01 00:00:00-05:00,1518.0999755859375,1604.199951171875,1518.0,1582.9000244140625,316262
2020-02-01 00:00:00-05:00,1592.9000244140625,1686.5999755859375,1547.699951171875,1564.0999755859375,9617
2020-04-01 00:00:00-04:00,1570.0,1775.0,1570.0,1684.199951171875,14324
2020-05-01 00:00:00-04:00,1686.5999755859375,1770.5,1670.5,1751.699951171875,317154
2020-06-01 00:00:00-04:00,1749.800048828125,1804.0,1671.699951171875,1800.5,4149624
2020-07-01 00:00:00-04:00,1798.9000244140625,1981.0999755859375,1766.300048828125,1962.800048828125,5295144
2020-08-01 00:00:00-04:00,1984.300048828125,2089.199951171875,1874.199951171875,1978.5999755859375,7179802
2020-09-01 00:00:00-04:00,1973.699951171875,2001.199951171875,1851.0,1895.5,5922801
2020-10-01 00:00:00-04:00,1891.199951171875,1939.4000244140625,1859.199951171875,1879.9000244140625,4417867
2020-12-01 00:00:00-05:00,1775.0,1912.0,1774.9000244140625,1895.0999755859375,3824809
2021-01-01 00:00:00-05:00,1908.199951171875,1962.5,1800.800048828125,1847.300048828125,4643051
2021-02-01 00:00:00-05:00,1865.0,1876.0,1714.9000244140625,1728.800048828125,4332973
2021-03-01 00:00:00-05:00,1732.800048828125,1757.4000244140625,1673.300048828125,1713.800048828125,4879867
2021-04-01 00:00:00-04:00,1709.0,1798.4000244140625,1706.4000244140625,1767.699951171875,3603858
2021-05-01 00:00:00-04:00,1768.0999755859375,1913.300048828125,1765.5999755859375,1902.5,4936827
2021-06-01 00:00:00-04:00,1906.800048828125,1919.199951171875,1750.0999755859375,1771.5999755859375,4623856
2021-07-01 00:00:00-04:00,1770.800048828125,1835.0,1765.9000244140625,1812.5999755859375,4192166
2021-09-01 00:00:00-04:00,1816.699951171875,1836.9000244140625,1721.0999755859375,1757.0,3652909
2021-10-01 00:00:00-04:00,1757.199951171875,1815.5,1745.4000244140625,1783.9000244140625,3919036
2021-11-01 00:00:00-04:00,1785.300048828125,1879.5,1758.5,1773.5999755859375,4814513
2021-12-01 00:00:00-05:00,1777.4000244140625,1831.4000244140625,1753.0,1828.5999755859375,2881332
2022-01-01 00:00:00-05:00,1830.0999755859375,1854.199951171875,1778.800048828125,1795.0,4144251
2022-02-01 00:00:00-05:00,1798.9000244140625,1976.5,1788.5,1900.699951171875,4059773
2022-03-01 00:00:00-05:00,1908.4000244140625,2078.800048828125,1888.300048828125,1949.199951171875,4762586
2022-04-01 00:00:00-04:00,1942.4000244140625,2003.0,1870.9000244140625,1911.699951171875,3152960
2022-06-01 00:00:00-04:00,1840.0,1882.5,1802.5,1807.300048828125,3473620
2022-07-01 00:00:00-04:00,1808.0999755859375,1815.199951171875,1678.4000244140625,1762.9000244140625,3874011
2022-08-01 00:00:00-04:00,1782.5,1824.5999755859375,1720.5999755859375,1726.199951171875,3192396
2022-09-01 00:00:00-04:00,1723.0,1746.4000244140625,1622.199951171875,1672.0,4203806
2022-10-01 00:00:00-04:00,1670.5,1738.699951171875,1621.0999755859375,1640.699951171875,3752534
2022-11-01 00:00:00-04:00,1636.0999755859375,1791.800048828125,1618.300048828125,1746.0,4171945
2022-12-01 00:00:00-05:00,1783.0999755859375,1841.9000244140625,1778.0999755859375,1826.199951171875,3103065
2023-02-01 00:00:00-05:00,1944.0,1975.199951171875,1810.800048828125,1836.699951171875,3628482
2023-03-01 00:00:00-05:00,1834.0,2014.9000244140625,1813.4000244140625,1969.0,5377341
2023-04-01 00:00:00-04:00,1990.0,2063.39990234375,1965.9000244140625,1999.0999755859375,3491766
2023-05-01 00:00:00-04:00,2000.199951171875,2085.39990234375,1931.0,1963.9000244140625,4740417
2023-06-01 00:00:00-04:00,1981.300048828125,2000.699951171875,1900.5999755859375,1929.4000244140625,3829320
2023-07-01 00:00:00-04:00,1927.800048828125,1989.800048828125,1908.5,1970.5,3850847
2023-08-01 00:00:00-04:00,2004.199951171875,2004.4000244140625,1913.5999755859375,1965.9000244140625,3305058
2023-09-01 00:00:00-04:00,1966.4000244140625,1980.199951171875,1862.300048828125,1866.0999755859375,3561279
2023-11-01 00:00:00-04:00,1993.300048828125,2052.10009765625,1935.5999755859375,2038.0999755859375,4018719
2023-12-01 00:00:00-05:00,2056.5,2152.300048828125,1987.9000244140625,2071.800048828125,3431274
2024-01-01 00:00:00-05:00,2072.699951171875,2088.10009765625,2004.0,2048.39990234375,4375402
2024-02-01 00:00:00-05:00,2057.89990234375,2083.199951171875,1996.4000244140625,2054.699951171875,3537397
2024-03-01 00:00:00-05:00,2052.800048828125,2234.10009765625,2047.0,2217.39990234375,5021831
2024-04-01 00:00:00-04:00,2259.199951171875,2448.800048828125,2249.10009765625,2302.89990234375,5875419
2024-05-01 00:00:00-04:00,2298.199951171875,2454.199951171875,2285.199951171875,2322.89990234375,4750796
2024-06-01 00:00:00-04:00,2348.0,2406.699951171875,2304.199951171875,2339.60009765625,3332993
2024-07-01 00:00:00-04:00,2336.199951171875,2488.39990234375,2327.39990234375,2426.5,4503845
2024-08-01 00:00:00-04:00,2493.39990234375,2570.39990234375,2403.800048828125,2527.60009765625,4084294
2024-10-01 00:00:00-04:00,2656.10009765625,2801.800048828125,2618.800048828125,2749.300048828125,4067422
2024-11-01 00:00:00-04:00,2754.0,2772.39990234375,2541.5,2657.0,4411837
2025-01-01 00:00:00-05:00,2641.0,2838.0,2624.60009765625,2812.5,3899108
2025-02-01 00:00:00-05:00,2846.5,2974.0,2802.199951171875,2848.5,3764015
2025-03-01 00:00:00-05:00,2872.0,3132.5,2866.300048828125,3122.800048828125,3743829
2025-04-01 00:00:00-04:00,3157.300048828125,3509.89990234375,2970.39990234375,3319.10009765625,5385356
2025-05-01 00:00:00-04:00,3299.0,3448.199951171875,3123.300048828125,3288.89990234375,4752748
2025-07-01 00:00:00-04:00,3315.699951171875,3451.699951171875,3263.89990234375,3293.199951171875,3759289
2025-08-01 00:00:00-04:00,3342.699951171875,3534.10009765625,3331.39990234375,3516.10009765625,3364906
2025-09-01 00:00:00-04:00,3517.89990234375,3899.199951171875,3506.0,3873.199951171875,4949490
2025-10-01 00:00:00-04:00,3887.699951171875,4398.0,3842.800048828125,3996.5,7907238
2025-11-01 00:00:00-04:00,4001.0,4263.10009765625,3935.699951171875,4254.89990234375,4243142
2025-12-01 00:00:00-05:00,4258.5,4584.0,4194.0,4341.10009765625,4493441
2026-01-01 00:00:00-05:00,4340.0,5586.2001953125,4319.7001953125,4745.10009765625,6078998
2026-04-01 00:00:00-04:00,4698.39990234375,4917.7001953125,4522.2001953125,4629.60009765625,2613792
2026-05-01 00:00:00-04:00,4636.89990234375,4783.39990234375,4363.5,4593.0,2864929
2026-06-01 00:00:00-04:00,4575.2001953125,4577.2998046875,3955.39990234375,4038.5,3089721
2026-07-01 00:00:00-04:00,4025.0,4215.5,3963.0,4107.0,2869349
2026-08-01 00:00:00-04:00,4135.2001953125,4755.0,4074.0,4481.5,3445174
2026-09-01 00:00:00-04:00,4498.7001953125,4558.5,4273.2998046875,4424.89990234375,2453975
