datetime,open,high,low,close,volume
2026-08-05T14:15:00+05:30,4166.225,4166.34,4159.98,4162.1,6360
2026-08-05T14:20:00+05:30,4162.115,4162.57,4160.145,4161.52,2424
2026-08-05T14:25:00+05:30,4161.54,4161.87,4159.045,4160.515,2824
2026-08-05T14:30:00+05:30,4160.64,4164.92,4160.51,4164.305,4409
2026-08-05T14:35:00+05:30,4164.38,4167.17,4164.195,4164.5,2975
2026-08-05T14:40:00+05:30,4164.495,4165.535,4162.145,4162.955,3389
2026-08-05T14:45:00+05:30,4162.935,4162.955,4159.41,4160.21,3545
2026-08-05T14:50:00+05:30,4160.23,4161.34,4155.275,4157.42,6065
2026-08-05T14:55:00+05:30,4157.495,4158.535,4156.19,4157.69,2345
2026-08-05T15:00:00+05:30,4157.75,4158.645,4154.445,4156.86,4200
2026-08-05T15:05:00+05:30,4156.85,4159.2,4154.495,4157.7,4704
2026-08-05T15:10:00+05:30,4157.685,4158.4,4155.245,4158.28,3154
2026-08-05T15:15:00+05:30,4158.275,4158.865,4156.53,4157.775,2335
2026-08-05T15:20:00+05:30,4157.725,4158.26,4156.35,4157.72,1909
2026-08-05T15:25:00+05:30,4157.71,4159.26,4153.145,4157.98,6114
2026-08-05T15:30:00+05:30,4157.97,4158.01,4152.04,4152.365,5970
2026-08-05T15:35:00+05:30,4152.36,4153.84,4152.245,4153.36,1595
2026-08-05T15:40:00+05:30,4153.335,4153.45,4150.42,4151.19,3029
2026-08-05T15:45:00+05:30,4151.225,4156.07,4150.28,4156.03,5789
2026-08-05T15:50:00+05:30,4155.975,4158.14,4155.47,4156.24,2670
2026-08-05T15:55:00+05:30,4156.23,4158.645,4155.235,4156.85,3410
2026-08-05T16:00:00+05:30,4156.865,4157.895,4155.005,4155.26,2890
2026-08-05T16:05:00+05:30,4155.265,4156.265,4153.875,4155.3,2390
2026-08-05T16:10:00+05:30,4155.31,4156.965,4154.095,4155.155,2869
2026-08-05T16:15:00+05:30,4155.225,4156.665,4154.11,4155.52,2555
