datetime,open,high,low,close,volume
2022-05-16,1811.465,1849.49,1786.785,1846.615,62704
2022-05-23,1846.615,1869.75,1840.756,1853.22,28993
2022-05-30,1853.22,1874.17,1828.54,1851.056,45630
2022-06-06,1851.056,1876.005,1825.14,1871.61,50865
2022-06-13,1871.61,1879.13,1805.205,1840.4,73925
2022-06-20,1840.4,1847.93,1816.98,1827.31,30950
2022-06-27,1827.31,1841.105,1784.575,1809.47,56529
2022-07-04,1809.47,1814.375,1729.985,1742.355,84390
2022-07-11,1742.355,1745.425,1697.64,1707.46,47784
2022-07-18,1707.46,1739.355,1680.935,1727.66,58420
2022-07-25,1727.66,1767.99,1711.56,1766.26,56430
2022-08-01,1766.26,1794.96,1754.35,1775.8,40610
2022-08-08,1775.8,1807.96,1771.22,1802.025,36740
2022-08-15,1802.025,1802.375,1745.585,1747.5,56789
2022-08-22,1747.5,1765.575,1727.85,1738.05,37725
2022-08-29,1738.05,1745.555,1688.915,1712.665,56640
2022-09-05,1712.665,1729.566,1691.46,1717.235,38105
2022-09-12,1717.235,1735.18,1654.19,1675.505,80990
2022-09-19,1675.505,1688.125,1639.745,1643.925,48380
2022-09-26,1643.925,1675.43,1614.925,1660.95,60505
2022-10-03,1660.95,1729.59,1659.695,1695.0,69894
2022-10-10,1695.0,1699.915,1640.27,1644.45,59644
2022-10-17,1644.45,1668.53,1617.28,1657.62,51250
2022-10-24,1657.62,1675.005,1638.12,1644.385,36885
2022-10-31,1644.385,1681.755,1616.675,1680.915,65080
2022-11-07,1680.915,1772.935,1664.76,1771.295,108174
2022-11-14,1771.295,1786.545,1747.555,1750.87,38990
2022-11-21,1750.87,1761.155,1727.495,1753.555,33660
2022-11-28,1753.555,1804.63,1739.675,1797.75,64955
2022-12-05,1797.75,1810.01,1765.91,1797.46,44099
2022-12-12,1797.46,1824.515,1773.845,1793.155,50670
2022-12-19,1793.155,1823.865,1783.905,1798.425,39960
2022-12-26,1798.425,1833.445,1797.1,1823.79,36345
2023-01-02,1823.79,1869.92,1823.79,1866.11,46130
2023-01-09,1866.11,1921.91,1866.11,1920.315,55800
2023-01-16,1920.315,1937.58,1896.675,1926.06,40904
2023-01-23,1926.06,1949.26,1911.435,1927.73,37825
2023-01-30,1927.73,1959.77,1861.43,1865.695,98339
