datetime,open,high,low,close,volume
2025-03-06T15:30:00+05:30,2894.245,2909.435,2892.03,2904.595,17404
2025-03-06T19:30:00+05:30,2904.55,2922.85,2903.445,2915.57,19404
2025-03-06T23:30:00+05:30,2915.585,2920.77,2908.45,2911.1,12320
2025-03-07T03:30:00+05:30,2912.935,2913.48,2896.91,2906.965,16570
2025-03-07T07:30:00+05:30,2906.96,2912.54,2901.345,2909.66,11195
2025-03-07T11:30:00+05:30,2909.655,2923.18,2907.82,2921.62,15359
2025-03-07T15:30:00+05:30,2921.605,2926.425,2910.175,2913.835,16250
2025-03-07T19:30:00+05:30,2913.8,2930.54,2903.83,2908.325,26710
2025-03-07T23:30:00+05:30,2908.27,2912.695,2902.065,2909.55,10630
2025-03-10T02:30:00+05:30,2912.41,2918.07,2909.93,2913.865,8140
2025-03-10T06:30:00+05:30,2913.94,2918.385,2908.335,2910.98,10050
2025-03-10T10:30:00+05:30,2911.0,2915.59,2897.625,2897.935,17965
2025-03-10T14:30:00+05:30,2897.84,2915.595,2895.7,2906.8,19894
2025-03-10T18:30:00+05:30,2906.8,2910.635,2895.9,2895.975,14735
2025-03-10T22:30:00+05:30,2895.965,2896.175,2880.31,2889.5,15865
2025-03-11T02:30:00+05:30,2889.865,2889.96,2882.43,2887.415,7530
2025-03-11T06:30:00+05:30,2887.54,2900.515,2880.25,2897.77,20264
2025-03-11T10:30:00+05:30,2897.755,2910.675,2892.815,2910.01,17860
2025-03-11T14:30:00+05:30,2910.015,2916.11,2908.935,2913.11,7175
2025-03-11T18:30:00+05:30,2913.115,2922.225,2906.89,2917.2,15335
2025-03-11T22:30:00+05:30,2917.225,2921.4,2914.21,2915.695,7190
2025-03-12T02:30:00+05:30,2915.36,2919.755,2912.23,2914.25,7525
2025-03-12T06:30:00+05:30,2914.255,2920.11,2910.9,2914.985,9210
2025-03-12T10:30:00+05:30,2914.94,2922.28,2909.095,2922.27,13185
2025-03-12T14:30:00+05:30,2922.28,2925.39,2912.15,2917.56,13239
2025-03-12T18:30:00+05:30,2917.545,2939.195,2906.11,2936.235,33085
2025-03-12T22:30:00+05:30,2936.265,2940.69,2930.965,2933.61,9724
2025-03-13T02:30:00+05:30,2934.88,2939.495,2934.13,2938.71,5364
2025-03-13T06:30:00+05:30,2938.685,2947.195,2936.64,2944.76,10555
2025-03-13T10:30:00+05:30,2944.7,2945.1,2932.98,2941.54,12119
2025-03-13T14:30:00+05:30,2941.545,2949.3,2941.12,2942.575,8180
2025-03-13T18:30:00+05:30,2942.59,2985.29,2939.09,2980.16,46199
2025-03-13T22:30:00+05:30,2980.155,2989.3,2976.525,2988.695,12775
2025-03-14T02:30:00+05:30,2984.23,2990.055,2983.345,2986.76,6710
2025-03-14T06:30:00+05:30,2986.755,2994.0,2981.715,2985.535,12284
2025-03-14T10:30:00+05:30,2985.555,2993.36,2980.915,2993.0,12445
2025-03-14T14:30:00+05:30,2992.995,3005.04,2986.69,2993.955,18349
2025-03-14T18:30:00+05:30,2993.965,2996.23,2978.505,2989.885,17724
2025-03-14T22:30:00+05:30,2989.875,2990.51,2981.85,2984.91,8660
2025-03-17T02:30:00+05:30,2988.225,2994.235,2986.29,2991.005,7945
2025-03-17T06:30:00+05:30,2990.97,2993.235,2982.485,2982.71,10750
2025-03-17T10:30:00+05:30,2982.77,2990.83,2982.34,2988.515,8489
2025-03-17T14:30:00+05:30,2988.51,3001.19,2984.93,2987.275,16260
2025-03-17T18:30:00+05:30,2987.27,3000.55,2986.14,2994.57,14410
2025-03-17T22:30:00+05:30,2994.6,3001.975,2994.6,3001.13,7375
2025-03-18T02:30:00+05:30,3001.16,3003.615,2999.59,3001.565,4024
2025-03-18T06:30:00+05:30,3001.48,3017.2,2999.46,3014.47,17739
2025-03-18T10:30:00+05:30,3014.465,3027.28,3006.145,3026.595,21135
2025-03-18T14:30:00+05:30,3026.64,3035.96,3018.225,3034.36,17735
2025-03-18T18:30:00+05:30,3034.37,3038.35,3024.805,3036.14,13545
2025-03-18T22:30:00+05:30,3036.115,3038.065,3029.83,3034.115,8235
2025-03-19T02:30:00+05:30,3033.97,3035.07,3030.53,3031.485,4539
2025-03-19T06:30:00+05:30,3031.46,3039.045,3027.45,3036.55,11595
2025-03-19T10:30:00+05:30,3036.625,3045.41,3024.79,3025.34,20619
2025-03-19T14:30:00+05:30,3025.31,3041.1,3022.885,3037.245,18214
2025-03-19T18:30:00+05:30,3037.25,3038.455,3025.96,3033.135,12494
2025-03-19T22:30:00+05:30,3033.15,3051.97,3029.52,3047.14,22449
2025-03-20T02:30:00+05:30,3048.72,3055.62,3047.285,3053.285,8335
2025-03-20T06:30:00+05:30,3053.315,3057.59,3045.08,3052.42,12510
2025-03-20T10:30:00+05:30,3052.53,3053.485,3038.805,3042.055,14680
2025-03-20T14:30:00+05:30,3042.045,3046.36,3025.73,3040.925,20630
2025-03-20T18:30:00+05:30,3040.92,3043.27,3030.045,3038.33,13224
2025-03-20T22:30:00+05:30,3038.37,3046.225,3034.85,3044.66,11375
2025-03-21T02:30:00+05:30,3045.005,3047.55,3042.42,3042.925,5130
2025-03-21T06:30:00+05:30,3042.95,3044.635,3028.065,3029.88,16570
2025-03-21T10:30:00+05:30,3029.92,3034.91,3021.845,3033.02,13065
2025-03-21T14:30:00+05:30,3032.975,3038.195,3027.8,3034.115,10394
2025-03-21T18:30:00+05:30,3034.11,3036.95,2999.465,3015.25,37484
2025-03-21T22:30:00+05:30,3015.31,3024.275,3012.885,3023.985,11389
2025-03-24T02:30:00+05:30,3023.165,3026.41,3017.06,3018.41,9349
2025-03-24T06:30:00+05:30,3018.485,3025.705,3013.755,3019.52,11949
2025-03-24T10:30:00+05:30,3019.51,3029.05,3017.385,3028.9,11664
2025-03-24T14:30:00+05:30,3028.995,3033.34,3022.415,3024.205,10925
2025-03-24T18:30:00+05:30,3024.18,3028.37,3005.88,3009.835,22489
2025-03-24T22:30:00+05:30,3009.82,3014.59,3002.495,3012.15,12095
2025-03-25T02:30:00+05:30,3011.705,3014.985,3009.025,3014.47,5960
2025-03-25T06:30:00+05:30,3014.46,3016.465,3007.54,3015.315,8925
2025-03-25T10:30:00+05:30,3015.29,3021.89,3010.595,3021.41,11295
2025-03-25T14:30:00+05:30,3021.325,3026.59,3014.205,3021.86,12385
2025-03-25T18:30:00+05:30,3021.825,3036.07,3018.065,3023.28,18005
2025-03-25T22:30:00+05:30,3023.285,3023.42,3017.835,3020.09,5585
2025-03-26T02:30:00+05:30,3021.175,3022.47,3017.885,3018.195,4584
2025-03-26T06:30:00+05:30,3018.2,3027.17,3014.36,3015.275,12809
2025-03-26T10:30:00+05:30,3015.27,3032.165,3013.32,3024.09,18844
2025-03-26T14:30:00+05:30,3024.115,3030.45,3017.075,3027.19,13375
2025-03-26T18:30:00+05:30,3027.18,3027.52,3012.33,3015.725,15190
2025-03-26T22:30:00+05:30,3015.725,3021.86,3015.375,3019.495,6485
2025-03-27T02:30:00+05:30,3020.345,3025.915,3017.655,3025.47,8259
