datetime,open,high,low,close,volume
2026-05-08T03:30:00+05:30,4694.565,4699.605,4685.805,4694.11,13799
2026-05-08T04:00:00+05:30,4694.125,4695.505,4682.045,4686.095,13460
2026-05-08T04:30:00+05:30,4686.115,4698.565,4684.845,4696.525,13719
2026-05-08T05:00:00+05:30,4696.53,4705.74,4694.87,4704.405,10869
2026-05-08T05:30:00+05:30,4704.385,4709.615,4694.125,4697.36,15489
2026-05-08T06:00:00+05:30,4697.39,4708.39,4696.42,4701.38,11970
2026-05-08T06:30:00+05:30,4701.3,4719.515,4700.45,4712.51,19065
2026-05-08T07:00:00+05:30,4712.515,4725.71,4705.51,4722.97,20199
2026-05-08T07:30:00+05:30,4723.145,4732.885,4718.14,4721.56,14744
2026-05-08T08:00:00+05:30,4721.585,4723.54,4706.995,4713.57,16545
2026-05-08T08:30:00+05:30,4713.565,4723.0,4711.405,4720.625,11595
2026-05-08T09:00:00+05:30,4720.565,4731.185,4718.025,4719.735,13160
2026-05-08T09:30:00+05:30,4719.72,4723.315,4713.4,4717.52,9914
2026-05-08T10:00:00+05:30,4717.605,4718.61,4709.31,4711.13,9299
2026-05-08T10:30:00+05:30,4711.22,4720.285,4709.675,4719.46,10609
2026-05-08T11:00:00+05:30,4719.595,4731.39,4719.595,4727.62,11795
2026-05-08T11:30:00+05:30,4727.605,4734.895,4712.665,4733.745,22230
2026-05-08T12:00:00+05:30,4733.845,4734.585,4721.46,4725.94,13125
2026-05-08T12:30:00+05:30,4725.855,4726.725,4697.045,4706.86,29680
2026-05-08T13:00:00+05:30,4706.845,4713.63,4701.375,4707.925,12255
2026-05-08T13:30:00+05:30,4707.965,4722.705,4706.72,4717.22,15984
2026-05-08T14:00:00+05:30,4717.25,4723.84,4714.98,4715.76,8860
2026-05-08T14:30:00+05:30,4715.755,4723.13,4713.58,4718.29,9550
2026-05-08T15:00:00+05:30,4718.27,4718.88,4707.605,4712.015,11275
2026-05-08T15:30:00+05:30,4711.915,4723.98,4711.24,4720.4,12739
2026-05-08T16:00:00+05:30,4720.365,4727.85,4715.395,4719.82,12454
2026-05-08T16:30:00+05:30,4719.8,4727.495,4719.025,4724.045,8470
2026-05-08T17:00:00+05:30,4724.035,4725.91,4713.91,4717.9,12000
2026-05-08T17:30:00+05:30,4717.87,4719.985,4702.88,4710.41,17104
2026-05-08T18:00:00+05:30,4710.42,4732.125,4703.42,4724.485,28704
2026-05-08T18:30:00+05:30,4724.395,4729.14,4716.51,4727.41,12630
2026-05-08T19:00:00+05:30,4727.395,4748.015,4726.94,4747.85,21075
2026-05-08T19:30:00+05:30,4747.84,4749.58,4717.025,4717.86,32555
2026-05-08T20:00:00+05:30,4717.72,4725.725,4713.495,4716.01,12230
2026-05-08T20:30:00+05:30,4716.02,4721.065,4704.425,4713.535,16639
2026-05-08T21:00:00+05:30,4713.545,4715.17,4702.055,4707.22,13114
2026-05-08T21:30:00+05:30,4707.23,4717.72,4705.55,4717.71,12170
2026-05-08T22:00:00+05:30,4717.69,4720.28,4711.35,4712.525,8929
2026-05-08T22:30:00+05:30,4712.505,4722.125,4712.225,4720.6,9899
2026-05-08T23:00:00+05:30,4720.57,4722.765,4719.43,4720.96,3335
2026-05-08T23:30:00+05:30,4721.025,4729.025,4720.635,4725.725,8389
2026-05-09T00:00:00+05:30,4725.715,4726.51,4720.01,4722.0,6500
2026-05-09T00:30:00+05:30,4721.995,4725.715,4721.06,4723.855,4654
2026-05-09T01:00:00+05:30,4723.84,4726.915,4721.875,4724.09,5039
2026-05-09T01:30:00+05:30,4724.19,4724.43,4715.34,4717.5,9090
2026-05-09T02:00:00+05:30,4717.48,4719.265,4714.745,4715.715,4520
2026-05-11T03:30:00+05:30,4687.43,4696.435,4680.075,4694.465,16360
2026-05-11T04:00:00+05:30,4693.995,4694.745,4687.29,4691.76,7454
2026-05-11T04:30:00+05:30,4691.75,4697.045,4688.805,4694.795,8239
2026-05-11T05:00:00+05:30,4694.79,4698.65,4690.28,4691.89,8369
2026-05-11T05:30:00+05:30,4691.84,4691.935,4675.91,4683.58,16025
2026-05-11T06:00:00+05:30,4683.685,4693.375,4670.505,4683.44,22869
2026-05-11T06:30:00+05:30,4683.415,4705.56,4674.635,4699.01,30925
2026-05-11T07:00:00+05:30,4699.26,4701.935,4680.29,4685.97,21645
2026-05-11T07:30:00+05:30,4685.975,4693.135,4678.685,4688.5,14449
2026-05-11T08:00:00+05:30,4688.48,4700.425,4676.905,4681.985,23520
2026-05-11T08:30:00+05:30,4681.96,4690.69,4675.45,4689.635,15239
2026-05-11T09:00:00+05:30,4689.655,4690.715,4677.22,4678.75,13494
2026-05-11T09:30:00+05:30,4678.775,4680.11,4670.455,4671.87,9654
2026-05-11T10:00:00+05:30,4671.825,4676.06,4668.55,4672.16,7510
2026-05-11T10:30:00+05:30,4672.1,4676.175,4670.69,4670.78,5485
