datetime,open,high,low,close,volume
2026-02-12T13:30:00+05:30,5064.075,5073.6,5052.43,5068.625,21170
2026-02-12T14:30:00+05:30,5068.605,5080.91,5066.25,5073.265,14659
2026-02-12T15:30:00+05:30,5073.27,5077.09,5056.29,5062.48,20800
2026-02-12T16:30:00+05:30,5062.49,5068.48,5059.53,5064.19,8949
2026-02-12T17:30:00+05:30,5064.25,5068.665,5048.935,5052.85,19729
2026-02-12T18:30:00+05:30,5052.835,5083.855,5051.485,5075.455,32369
2026-02-12T19:30:00+05:30,5075.475,5077.905,5039.7,5044.625,38204
2026-02-12T20:30:00+05:30,5044.63,5074.87,5039.815,5060.57,35055
2026-02-12T21:30:00+05:30,5060.585,5068.36,4878.5,4954.74,189859
2026-02-12T22:30:00+05:30,4955.03,4983.245,4939.89,4941.145,43354
2026-02-12T23:30:00+05:30,4941.14,4952.285,4906.765,4935.625,45519
2026-02-13T00:30:00+05:30,4935.64,4958.155,4927.775,4945.665,30380
2026-02-13T01:30:00+05:30,4945.715,4948.68,4911.215,4915.12,37465
2026-02-13T02:30:00+05:30,4915.19,4927.34,4911.825,4922.08,15515
2026-02-13T04:30:00+05:30,4888.315,4928.76,4888.315,4920.465,40445
2026-02-13T05:30:00+05:30,4920.47,4949.0,4913.86,4928.175,35140
2026-02-13T06:30:00+05:30,4928.22,4988.825,4927.4,4980.865,61425
2026-02-13T07:30:00+05:30,4980.78,4991.805,4972.315,4988.64,19490
2026-02-13T08:30:00+05:30,4988.59,4989.435,4973.97,4981.51,15465
2026-02-13T09:30:00+05:30,4981.505,4997.555,4972.99,4976.995,24565
2026-02-13T10:30:00+05:30,4976.99,4986.555,4944.93,4946.555,41625
2026-02-13T11:30:00+05:30,4946.565,4968.875,4946.135,4967.64,22739
2026-02-13T12:30:00+05:30,4967.615,4982.9,4951.285,4975.045,31614
2026-02-13T13:30:00+05:30,4975.16,4989.695,4970.91,4982.795,18784
2026-02-13T14:30:00+05:30,4982.81,4982.975,4961.49,4970.34,21485
2026-02-13T15:30:00+05:30,4970.355,4980.89,4947.17,4950.1,33720
2026-02-13T16:30:00+05:30,4950.07,4955.51,4933.635,4953.64,21875
2026-02-13T17:30:00+05:30,4953.645,4974.23,4952.235,4969.605,21994
2026-02-13T18:30:00+05:30,4969.66,4999.685,4957.71,4987.26,41975
2026-02-13T19:30:00+05:30,4987.275,5011.07,4964.22,4996.12,46849
2026-02-13T20:30:00+05:30,4996.245,5020.68,4974.035,4976.885,46645
2026-02-13T21:30:00+05:30,4976.87,5033.735,4975.52,5007.995,58214
2026-02-13T22:30:00+05:30,5008.03,5029.235,5006.1,5021.045,23134
2026-02-13T23:30:00+05:30,5021.085,5035.55,5015.485,5031.185,20065
2026-02-14T00:30:00+05:30,5031.24,5046.185,5023.545,5023.94,22640
2026-02-14T01:30:00+05:30,5023.865,5034.85,5021.705,5032.59,13145
2026-02-14T02:30:00+05:30,5032.545,5046.48,5029.8,5042.74,16679
2026-02-16T04:30:00+05:30,5017.145,5032.565,5009.64,5020.215,22924
2026-02-16T05:30:00+05:30,5020.21,5023.075,5000.13,5015.62,22944
2026-02-16T06:30:00+05:30,5015.63,5031.29,5006.995,5028.955,24295
2026-02-16T07:30:00+05:30,5028.965,5031.28,4992.19,4994.54,39090
2026-02-16T08:30:00+05:30,4994.525,5000.08,4973.455,4987.555,26625
2026-02-16T09:30:00+05:30,4987.635,4992.38,4973.36,4977.9,19020
2026-02-16T10:30:00+05:30,4977.92,4991.04,4964.865,4990.77,26175
2026-02-16T11:30:00+05:30,4990.775,5003.22,4984.58,4994.92,18640
2026-02-16T12:30:00+05:30,4994.91,5010.115,4988.965,5007.4,21149
2026-02-16T13:30:00+05:30,5007.42,5013.33,4995.86,5008.11,17470
2026-02-16T14:30:00+05:30,5008.1,5017.445,5007.995,5013.66,9449
2026-02-16T15:30:00+05:30,5013.67,5017.225,5000.27,5006.09,16954
2026-02-16T16:30:00+05:30,5006.15,5008.23,4999.03,5004.75,9199
2026-02-16T17:30:00+05:30,5004.755,5008.19,4992.725,5002.03,15464
2026-02-16T18:30:00+05:30,5002.065,5003.905,4989.64,4997.365,14264
2026-02-16T19:30:00+05:30,4997.37,4999.66,4981.765,4988.41,17894
2026-02-16T20:30:00+05:30,4988.395,4988.51,4969.11,4979.7,19400
2026-02-16T21:30:00+05:30,4979.71,4990.45,4973.235,4988.37,17215
2026-02-16T22:30:00+05:30,4988.375,4996.195,4988.22,4991.765,7974
2026-02-16T23:30:00+05:30,4991.865,4997.975,4988.645,4994.59,9329
2026-02-17T00:30:00+05:30,4994.61,4996.525,4990.425,4992.005,6099
2026-02-17T04:30:00+05:30,4997.26,5001.24,4985.185,4989.925,16054
2026-02-17T05:30:00+05:30,4989.855,4991.515,4932.235,4936.04,59280
2026-02-17T06:30:00+05:30,4936.1,4964.1,4922.895,4957.605,41204
2026-02-17T07:30:00+05:30,4957.485,4971.55,4954.875,4967.125,16675
2026-02-17T08:30:00+05:30,4967.13,4970.215,4949.76,4956.87,20454
2026-02-17T09:30:00+05:30,4956.86,4960.455,4946.71,4953.03,13744
2026-02-17T10:30:00+05:30,4952.995,4954.49,4859.2,4888.94,95289
2026-02-17T11:30:00+05:30,4889.0,4914.295,4886.6,4910.355,27694
2026-02-17T12:30:00+05:30,4910.38,4922.365,4903.87,4917.1,18494
2026-02-17T13:30:00+05:30,4917.085,4930.425,4916.26,4920.78,14164
2026-02-17T14:30:00+05:30,4920.75,4932.67,4913.365,4926.09,19305
2026-02-17T15:30:00+05:30,4926.03,4939.4,4907.885,4913.385,31514
2026-02-17T16:30:00+05:30,4913.665,4931.24,4913.34,4929.4,17899
2026-02-17T17:30:00+05:30,4929.54,4944.7,4928.44,4932.255,16260
2026-02-17T18:30:00+05:30,4932.28,4933.545,4869.965,4870.96,63579
2026-02-17T19:30:00+05:30,4870.92,4907.235,4842.6,4863.325,64634
2026-02-17T20:30:00+05:30,4863.205,4882.64,4849.17,4878.6,33470
2026-02-17T21:30:00+05:30,4878.605,4894.005,4868.655,4869.33,25350
2026-02-17T22:30:00+05:30,4869.38,4871.49,4850.09,4865.095,21399
2026-02-17T23:30:00+05:30,4865.1,4910.9,4862.395,4899.165,48504
2026-02-18T00:30:00+05:30,4899.19,4901.295,4876.45,4880.515,24845
2026-02-18T01:30:00+05:30,4880.52,4884.355,4873.59,4877.79,10764
2026-02-18T02:30:00+05:30,4877.86,4886.965,4875.145,4877.855,11819
2026-02-18T04:30:00+05:30,4871.135,4884.845,4854.24,4859.44,30605
2026-02-18T05:30:00+05:30,4859.42,4883.4,4858.37,4875.01,25029
2026-02-18T06:30:00+05:30,4874.815,4893.55,4874.65,4889.98,18900
2026-02-18T07:30:00+05:30,4890.02,4907.515,4886.475,4905.35,21039
2026-02-18T08:30:00+05:30,4905.355,4922.345,4904.25,4920.855,18095
2026-02-18T09:30:00+05:30,4920.86,4940.89,4918.415,4934.235,22475
2026-02-18T10:30:00+05:30,4934.265,4939.8,4929.97,4933.49,9829
2026-02-18T11:30:00+05:30,4933.655,4936.21,4925.21,4930.91,11000
2026-02-18T12:30:00+05:30,4930.835,4942.49,4929.19,4930.38,13300
2026-02-18T13:30:00+05:30,4930.345,4932.32,4916.815,4917.25,15505
2026-02-18T14:30:00+05:30,4917.28,4923.28,4913.075,4917.425,10204
2026-02-18T15:30:00+05:30,4917.465,4924.755,4909.345,4914.65,15409
2026-02-18T16:30:00+05:30,4914.665,4917.79,4906.425,4913.075,11364
2026-02-18T17:30:00+05:30,4913.065,4947.105,4912.12,4943.36,34984
2026-02-18T18:30:00+05:30,4943.345,4969.1,4943.2,4954.78,25900
2026-02-18T19:30:00+05:30,4954.79,4994.51,4952.34,4991.795,42170
2026-02-18T20:30:00+05:30,4991.71,5009.035,4991.49,4997.95,17545
2026-02-18T21:30:00+05:30,4997.99,5010.915,4991.445,5000.555,19470
2026-02-18T22:30:00+05:30,5000.625,5001.97,4993.5,4999.195,8470
2026-02-18T23:30:00+05:30,4999.185,5003.27,4980.55,4987.445,22720
2026-02-19T00:30:00+05:30,4987.45,4995.56,4972.87,4980.715,22690
2026-02-19T01:30:00+05:30,4980.585,4987.555,4975.615,4984.96,11940
2026-02-19T02:30:00+05:30,4984.93,4986.375,4975.56,4977.26,10814
